,tweet_id,text,source
22,1516114377027596295,"#Madonna... is that you?! The icon looked unrecognizable as she posed for some fun #Easter snaps with her kids.
https://t.co/psNOr6JjIy",OKMagazine
23,1516103748019445761,"#JessicaSimpson is getting real about her weight. The singer opens up about her weight loss journey and when she is her happiest. 
 https://t.co/d3qjinpxl8",OKMagazine
24,1516091695892516866,"What a way to celebrate #LaLaKent! The #VanderpumpRules star is marking the release of her very first book, #GiveThemLala, in a big way...by going under the knife!
https://t.co/eOfcA8FdjY",OKMagazine
25,1516084199949754369,"The apple doesn't seem to fall too far from the tree! #WillSmith and #JadaPinkettSmith have been going through it ever since the #Oscars debacle...and it looks like their daughter #WillowSmith might be as well! 
https://t.co/fbGPbZS6Eh",OKMagazine
26,1516077945739264009,"#SamAsghari and #BritneySpears gave fans a rather bizzare pregnancy update...but it might've come with a hint at the baby's gender! 
https://t.co/cubvjQRAm4",OKMagazine
27,1516061498749116425,"It looks like #BearBrown is back in his wife's good graces. The #AlaskanBushPeople star spent #Easter with his wife, #RaivenAdams, despite getting arrested for domestic violence just last month. 
https://t.co/QOsCNhlIQr",OKMagazine
28,1516053983936364550,"Tension on the dance floor? #DirtyDancing star #JenniferGrey is opening up about the friction in her relationship with her onscreen love interest #PatrickSwayze...and what she would say to the late actor now after all these years.
https://t.co/otOZslBG41",OKMagazine
29,1516045689809162244,"Don't try to come for #KourtneyKardashian...especially on #TravisBarker's watch! The #Blink182 drummer had no problem defending his woman from an online troll who made a jab at the loverbirds' over-the-top PDA.
https://t.co/ZBjlyeHxgA",OKMagazine
30,1516038926024204298,"Did every bunny have a good #Easter? These celebs sure did! #KhloeKardashian, #GwenStefani, #DavidBeckham, and more!
https://t.co/hMakjss80W",OKMagazine
31,1515872753097789444,"#JohnnyDepp's lawyers did not like what was going on in the courtroom, and #AmberHeard's close friend was kicked out.
https://t.co/4matsh1kEe",OKMagazine
32,1515857653783797762,"#MeghanMarkle was a big reason #PrinceHarry gave up all the pomp and circumstance, but her introduction at the #Invictus Games has some fans wondering if she is trying to have her cake and eat it too.
https://t.co/1QS4DpjmiO",OKMagazine
33,1515842588477210628,"#ICYMI: It looks like #GarcelleBeauvais had the last laugh! The #RHOBH star mocked #ErikaJayne for throwing her book in the trash.
https://t.co/Y24PsofGFw",OKMagazine
34,1515827476521439246,"#ICYMI: An unbothered queen! #JenniferGarner let loose with a #TikTok dance after her ex #BenAffleck's engagement news!
 https://t.co/XFkH4Rv8bR",OKMagazine
35,1515812382051901440,"Earlier this week, #AmberHeard's former assistant spilled all tea in her court testimony! 👀 
https://t.co/72HxrCAPmi",OKMagazine
36,1515797278996500486,"#ICYMI: Healing nicely! #IrelandBaldwin is giving an update on her recovery journey since getting some cosmetic work done to her face.
https://t.co/7H5qt8qEWv",OKMagazine
37,1515789702942572544,"#ICYMI: #BenAffleck took keeping a secret to a whole new level. It turns out the actor's dad found out he popped the question to #JenniferLopez like the rest of us...online!
https://t.co/Sbxwa3R67y",OKMagazine
38,1515782198019993603,"Earlier this week, #Friends reunited! #JenniferAniston and #CourteneyCox squeezed in some quality time together while grabbing dinner in #LA.
https://t.co/k8gGTbsONO",OKMagazine
39,1515778377852067846,"#Coachella is about fashion and music coming together as one! Check out #BillieEilish and #ConanGray's exclusive mech drop!
https://t.co/fhUbf47HCc",OKMagazine
40,1515774606296199175,"Keep calm and carry on. The Royal family celebrated #Easter service without #QueenElizabeth.
https://t.co/YDbsRbAoLY",OKMagazine
41,1515767103206342657,"#ICYMI: Major girl code violation! #TeenMom star #BrianaDeJesus admitted to going on dates with costar #KailynLowry's ex #ChrisLopez!
https://t.co/q9yH5C7Iqd",OKMagazine
42,1515759505518342145,"#ICYMI: Shade THROWN! #KimKardashian's divorce lawyer #LaurenWasser dissed #KanyeWest over his social media antics. 
https://t.co/CJ4tvllDpd",OKMagazine
43,1515751966831435776,"#KrisJenner is sticking up for her family! The Momager put down people who are online ""bullies."" #KimKardashian
https://t.co/MZY7mI9RSf",OKMagazine
44,1515744407470977031,"#Coachella is as much about fashion as it is about the music! Check out the star's colorful and exciting outfits!
https://t.co/ZMJ3DefDUr",OKMagazine
45,1515729307859136515,"It's America's sweetheart #JenniferGarner's milestone birthday! Happy birthday, Jen!
https://t.co/vnKmwFXFuj",OKMagazine
46,1515721781964939265,"#JustinTimberlake just can't fill #JessicaBiel's shoes... they recently switched domestic roles to allow Jessica time to work on a new project, but the stress is getting to Justin. #OKExclusive
https://t.co/DNFQ6nDwjH",OKMagazine
47,1515714207492231172,"#SandraBullock's romantic partner may want to invest in a pair of warm socks because the #Oscar winner has a case of cold feet when it comes to marrying #BryanRandall. #OKExclusive
https://t.co/VzEm9jVpTo",OKMagazine
48,1515706611670687754,"#KeanuReeves has found ""The One."" All signs point to the #Matrix star settling down with his longtime girlfriend #AlexandraGrant. #OKExclusive
https://t.co/247KLiKO2d",OKMagazine
49,1515699124649316364,"Earlier this week, #KhloéKardashian was caught in yet another photoshop mishap...and this time she couldn't deny it! The reality star was forced to come clean about previously photoshopping #True into old #Disneyland pictures.
https://t.co/WccIcP9gSj",OKMagazine
50,1515691696796979202,"#ICYMI: On the chopping block? 👀 #TyraBanks appears to be getting the axe from her hosting duties on #DWTS!
https://t.co/e5zmxmqGJC",OKMagazine
51,1515676548661186568,"#ICYMI: #BenAffleck and #JenniferLopez may be giving a walk down the aisle another shot, but the lovebirds plan to do things differently this time around...starting with keeping the public as far away from their ceremony as possible!
https://t.co/Oh3evmbQxM",OKMagazine
52,1515525479545155586,"#ICYMI: Even though #RebaMcEntire has been dating actor #RexLinn since 2020 she allegedly still hasn't been able to fully get over her ex-husband #NarvelBlackstock. Could he be the one that got away?
https://t.co/0lQ4AoCURz",OKMagazine
53,1515510393547935746,"#ICYMI: Did #KanyeWest's new beau get the #KimKardashian stamp of approval? Kim wasn't afraid to voice her opinion on her estranged baby daddy's girlfriend  #ChaneyJones...who's known for bearing a striking resemblance to the #KKWBeauty founder.
https://t.co/XOvNZLoawD",OKMagazine
54,1515495293139267584,"Earlier this week, #Aladdin star and comedian #GilbertGottfried sadly passed away at the age of 67.
https://t.co/rlGcpLvG4f",OKMagazine
55,1515491646036656128,"The #KarJenner's spare no expense when it comes to the holidays! Take a look inside their lavish #Easter get-together.
https://t.co/iFEsRHsevI",OKMagazine
56,1515480204478750730,"#ICYMI: That's a no-go, Koko! #KhloeKardashian's look is facing harsh criticism again.
https://t.co/26RQYXHFQD",OKMagazine
57,1515465093651251204,"#ICYMI: Getting handsy! #KimKardashian &amp; #PeteDavidson couldn't keep their hands off each other during their double date with #JeffBezos.
https://t.co/AYGucGRrfS",OKMagazine
58,1515450019427532815,"#ICYMI: #AlexRodriguez has #Bennifer on the brain! The baseball pro couldn't help himself and made sure to hint at #JenniferLopez &amp; #BenAffleck's engagement in a recent interview.
https://t.co/FLmUWK0GF9",OKMagazine
59,1515449972824719366,"A Royal Race! #PrinceHarry &amp; #MeghanMarkle compete is an adorable 'race' at the #InvictusGames.
https://t.co/uTKZ6crv4g",OKMagazine
60,1515434904795893765,"#ICYMI: The war is on and #JohnnyDeppis bringing out the big guns! The actor has accused his ex-wife #AmberHeard of making up allegations that he was abusive towards her in their relationship...and he may have the receipts to prove it.
https://t.co/aBkPIaEOdy",OKMagazine
61,1515427317841018885,"#ICYMI: How supportive is #JenniferGarner of her ex #BenAffleck's engagement to #JenniferLopez? 👀 See what she has to say! 
https://t.co/36irUU4Q52",OKMagazine
62,1515420015486541825,"#COACHELLA is BACK! Check out all of the celeb sightings and surprises performances from Day 1! 
https://t.co/qUwHXYu4eM",OKMagazine
63,1515419835068473347,"Earlier this week, multiple people were shot at a #Brooklyn subway station...and some are being treated for smoke inhalation from a possible smoke bomb that went off.
https://t.co/XJFAEQoboB",OKMagazine
64,1515412222587113478,"#ICYMI: #KimKardashian is already off to an emotional start in the brand #Hulu series, #TheKardashians, as the drama from her tape with #RayJ seemingly comes back to haunt her...again!
https://t.co/fVdMZCF9RJ",OKMagazine
65,1515404743643967491,"#ICYMI: #SamAsghari is gearing up for the most important job of his life...fatherhood! After #BritneySpears had her fans in a frenzy over her unclear pregnancy announcement, her fiancé confirmed she does in fact have a bun in the oven.
https://t.co/pGVmdizXgk",OKMagazine
66,1515404681274609676,"Vacation nightmare! A family trip was met with tragedy after a man went missing after leaping overboard off of a #Carnival cruise ship.
https://t.co/evPaSTyfAi",OKMagazine
67,1515397127450632193,"#ICYMI: The #Oscars fiasco might be the last straw for some of #WillSmith &amp; #JadaPinkettSmith's peers, as a source revealed some in #Hollywood couldn't stand them for years!
https://t.co/OnB1oJRmS9",OKMagazine
68,1515393341214826497,"#Rihanna and #ASAPRocky shut down breakup rumors once and for all!
https://t.co/5YKKoOvsEa",OKMagazine
69,1515389683517251586,"#ICYMI: Marital bliss! #BrooklynBeckham can't keep his hands off of his new wife, #NicolaPeltz! https://t.co/EE2GqjKaCp",OKMagazine
70,1515389595709542408,"An unbreakable bond! #BruceWillis &amp; #DemiMoore's relationship has remained strong throughout the years despite the actor's marriage to #EmmaHemingWillis. #OKExclusive
https://t.co/zBMNsabSyo",OKMagazine
71,1515382026450489346,"#ICYMI: Tension on the set! #JenniferAniston's #Friends costars were not too happy with the 'special treatment' she received after requesting a certain clause in her contract.
https://t.co/5zWbn9T2Vz",OKMagazine
72,1515378242210914313,"Wedding number 2! #GwenStefani &amp; #BlakeShelton are planning a second ceremony in hopes of getting all the folks who weren't invited the first time around off their back. #OKExclusive
https://t.co/siLzGBtpCH",OKMagazine
73,1515370691746570241,"#LisaVanderpump reached a settlement in the worm-infested puppy lawsuit. 
https://t.co/2WYFy9zLSj",OKMagazine
74,1515366928423993350,"#ICYMI: #KimKardashian refuses to let history repeat itself! The reality star is pulling out all the stops to prevent ex #RayJ from releasing scandalous recordings of the two.
https://t.co/mLqa0JVdst",OKMagazine
75,1515366920014471172,"#JessicaSimpson is preaching body positivity! The pop star revealed her emotional journey to wearing a bikini again following 100 LB weight loss. 
https://t.co/eslbRPlg0d",OKMagazine
76,1515363144327208960,"From friends to lovers! 💕 Take a look inside #NiecyNash's romance with wife #JessicaBetts. 
https://t.co/QIuKeUep8w",OKMagazine
77,1515359423350378504,"Who is #AminaMuaddi? Learn more about the #Fenty designer in the middle of the #Rihanna &amp; #ASAPRocky rumors.
https://t.co/jfY22iFYMH",OKMagazine
78,1515351821245681672,"Blood is thicker than water! #KyleRichards may have the best relationship with her sister #KathyHilton, but that doesn't mean she'll stand for #GarcelleBeavais claiming she is closer to her sister than she is! 
https://t.co/k13vSarLQg",OKMagazine
79,1515344328645922820,"#BamMargera became a household name in the year 2000, and since then the pro skateboarder has lived one rollercoaster life!
https://t.co/oAusYeNSRI",OKMagazine
80,1515340495353958411,"As #Bennifer keeps heating up — #JenniferGarner &amp; #JohnMiller's romance is starting to fizzle out. A source revealed there's trouble in paradise, and friends are starting to notice the red flags. #OKExclusive
https://t.co/EBVpniVsmW",OKMagazine
81,1515336724565606403,"If anyone has #ChristinaHaack's back, it's her husband! The #FliporFlop star's new husband #JoshuaHall slammed haters who've been shaming her following their secret wedding.
https://t.co/LvgVDLdJfx",OKMagazine
82,1515329243848318978,"Too many to keep track of! #CardiB and her husband, #Offset, recently welcomed their second child together, making him a father of five! So where are the #Migos rapper's baby mamas now?
https://t.co/9stAMWMku0",OKMagazine
83,1515321635653529603,"#ICYMI: #TishCyrus has filed for divorce from #BillyRayCyrus... for the third time!
https://t.co/ArJRriqWSh",OKMagazine
84,1515314119217401861,"Whether she's in front of the cameras or not, #MadisonLeCroy seems to always find herself at the center of attention!
https://t.co/5hwl7nvij5",OKMagazine
85,1515163078085660672,"Let the games begin! #PrinceHarry and #MeghanMarkle arrived in the #Netherlands to kick off this year's #InvictusGames.
https://t.co/C3duRdrroT",OKMagazine
86,1515147978150977538,"#BachelorinParadise fans have been dying for #DylanBarbour and #HannahGodwin to tie the knot...and after they went on a long trip to #Italy, it sounds like they're very interested in having an affair overseas! #OKExclusive
https://t.co/wZkFdI1eXj",OKMagazine
87,1515132879742849024,"Siblings reunited! #SanderJennings has spent the week catching up with his younger sister #JazzJennings while visiting her at #HarvardUniversity.
https://t.co/f5dyoS0Np5",OKMagazine
88,1515125327231655939,"#JessicaSimpson seems to be worrying fans...again. The singer celebrated four years of sobriety in #November, but a recent video has fans speculating that she may have fallen off the wagon.
https://t.co/P26vw4C2K8",OKMagazine
89,1515121549199740929,"#JenniferAniston gets candid about a battle she's been dealing with privately — See which habit the #Friends star kicked to better her health!
https://t.co/txzRC93gVX",OKMagazine
90,1515117787261411336,"#LalaKent may be shutting some #VanderpumpRules costars out of her life, but #ArianaMadix is not one of them!
https://t.co/stWfsrCPkQ",OKMagazine
91,1515110227917553666,"#DogtheBountyHunter may not have won #TheMaskedSinger, but he's sure that his late wife #Beth would have had a ball watching him perform!
https://t.co/GUTz4MirwI",OKMagazine
92,1515106452716859393,"#RossMarquand has a love for whiskey! So much so, #TheWalkingDead star debuted his partnership with #TheSextonWhiskey. See what he believes his character's signature alcoholic drink would be called. #OKExclusive
https://t.co/N0dVPMaFKO",OKMagazine
93,1515102688530378752,"Ever since #AngelinaJolie filed for divorce from #BradPitt, she hasn't had a steady beau in her life...and there's a reason for that.
https://t.co/sbBYX8Vj6F",OKMagazine
94,1515098903330406405,"Don't wait until the last minute! Check out these #MothersDay gifts that are guaranteed to earn you some brownie points!
https://t.co/QE3yy6faXR",OKMagazine
95,1515095126418370567,"Sent from above! 💕 #RenéeZellweger feels her boyfriend #AntAnstead was 'sent to her' by her late friend after losing faith in love. 
https://t.co/WVFK5D5TTE",OKMagazine
96,1515087638230880267,"Change of heart? After turning down an invite to #PrincePhilip's memorial service #PrinceHarry and #MeghanMarkle are trying to make amends and meet with the royal family after all.
https://t.co/cbkZITenMW",OKMagazine
97,1515080030015082497,"It turns out #WillSmith has been ruffling feathers in #Hollywood with his arrogance well before the #Oscars fiasco...as he reportedly thinks he's a bigger star than #TomCruise.
https://t.co/ZiwclKMWw1",OKMagazine
98,1515072490896306179,"The beauty of a blended family ❤️ When it comes to taking care of the kids, #Offset won't hesitate to admit that wife #CardiB goes above and beyond! 
https://t.co/pIpBFlD4XQ",OKMagazine
99,1515064927769309187,"#JenniferGarner appears to be living her best life... and wants everyone else to do so as well!
https://t.co/01Gy8cAyDD",OKMagazine
100,1515057440303296521,"#KhloéKardashian and #KimKardashian did their best to give their kids a #VIP experience at #Disneyland...but apparently at the cost of other park patrons being not-so-happy at the happiest place on earth!
https://t.co/VRvpRwqWZx",OKMagazine
101,1515049829583532034,"It looks like #KathieLeeGifford can't wait for Grandma duties! The T.V personality is on cloud nine as she awaits the arrival of her son #Cody's first child!
https://t.co/K5KvKPeWkO",OKMagazine
102,1515042337621258241,"Did the little green-eyed monster rear its ugly head #WillSmith's #Oscars outburst may have been fueled by his jealous nature when it comes to #JadaPinkettSmith! #OKExclusive
https://t.co/93IQYNR3yn",OKMagazine
103,1515034729258569733,"#AminaMuaddi speaks out! Rumors that #ASAPRocky cheated on #Rihanna with the shoe designer have been running rampant...and now she's officially putting those rumors to rest. 
https://t.co/ORUS1tXdDY",OKMagazine
104,1515027261736509440,"Fast besties! #JessicaSimpson is shedding some light on her daughter #Maxwell's adorable relationship with #KimKardashian and #KanyeWest eldest #NorthWest.
https://t.co/NnemP0ERCu",OKMagazine
105,1515019633719488520,"#TheKardashians finally premiered on #Hulu, and even though it's been almost a year #KUWTK ended its 20-season run, the #Kardashian crew brought in the drama like they never left!
https://t.co/5CpRZDGPWI",OKMagazine
106,1515012145100034056,"While #BenAffleck has a track record for falling in love with his onscreen love interests, it seems he couldn't charm #SiennaMiller...in fact the chemistry was non existent! 
https://t.co/kcd7hoesUd",OKMagazine
107,1515004531905601543,"#NiecyNash hasn't been married that long, but time means nothing when she knows that she and her partner #JessicaBetts are meant to be! #OKExclusive
https://t.co/X2HsQQVJRa",OKMagazine
108,1514997086332272646,"#ChrisNoth is turning the tables! The actor is fuming over the lack of support he's received from his #SATC castmates in the wake of his recent scandal...now he’s itching to get even with a tell-all. #OKExclusive
https://t.co/ZprZdC6mWX",OKMagazine
109,1514989435942809615,"It looks like #JessicaSimpson's husband #EricJohnson has joined the list of people concerned about her shrinking figure... and it's allegedly causing a rift in their relationship. #OKExclusive
https://t.co/QU5MvhpfAJ",OKMagazine
110,1514985546044555264,"It's a private love story 😍 ! #TaylorSwift's lover, #JoeAlwyn, made a rare comment about his relationship with the singing sensation.
https://t.co/qt54SNLGXH",OKMagazine
111,1514981918042955776,"All the rumors are...false! #ASAPRocky reportedly did not cheat on #Rihanna, despite the rumors running rampant that he was unfaithful to the soon-to-be mother of his child with shoe designer #AminaMuaddi.
https://t.co/JNTs6upCj5",OKMagazine
112,1514974332556038151,"The purest love ❤️ #GilbertGottfried's wife, #DaraKravitz, opened up on her beautiful relationship with her late husband at his funeral service.
https://t.co/pxd2shbj4b",OKMagazine
113,1514966988698832912,"#MeriBrown feels she is 'being tested' as her marriage to #KodyBrown remains on the rocks.
https://t.co/fVOVKBxtUd",OKMagazine
114,1514959235540393991,"It looks like #DaBaby takes protecting his property seriously. The rapper was allegedly the one behind the trigger when an intruder in his home was shot earlier this week.
https://t.co/cxgSxTaiix",OKMagazine
115,1514951783172476928,"#VanderpumpRules star #BrittanyCartwright revealed she's lost 27 pounds since the beginning of the year, and she's feeling great! Take a look at her before and after transformation.
https://t.co/pewa5u97VC",OKMagazine
116,1514800691339935755,"#AlexRodriguez embarks on a new self-help journey. Do you think his ex # JenniferLopez's engagement announcement has anything to do with it?
https://t.co/y0YuiQEav7",OKMagazine
117,1514785591707144192,"Can you guess which one of #KailynLowry's 3 baby daddies is the easiest to co-parent with? 
https://t.co/KLCJMnrfDv",OKMagazine
118,1514770496818012164,"#PatSajak got called out by #WheelOfFortune fans for asking #VannaWhite an extremely inappropriate question.
 https://t.co/kfJWFK03bU",OKMagazine
119,1514770496574799872,"#PatSajak got called out by #WheelOfFortune fans for asking #VannaWhite an extremely inappropriate question.
https://t.co/kfJWFK03bU",OKMagazine
120,1514762939932237826,"Keep up with the #Kardashian's most obvious photoshop fails!
 https://t.co/iwgkRXFyKO",OKMagazine
121,1514755404206587914,"#CourteneyCox is aging backwards! The #Friends star showed off her svelte figure and ageless looks on the #InStyle magazine cover.
https://t.co/Nxy7Hr0mgr",OKMagazine
122,1514751614124531724,"#WendyWilliams is ready for her comeback! The TV diva has big plans to 'get back to work' after months of health woes.
 https://t.co/76J48IrFFq",OKMagazine
123,1514747841348001796,"No drama over here! These stars show us anything is possible after they became friends with their former spouse's new love.

#JLo #JenniferLopez #BenAffleck #JenniferGarner #Bennifer #BruceWillis #EmmaHeming #DemiMoore
https://t.co/2kQ39F5CAP",OKMagazine
124,1514740310206730254,"#BamMargera's messy lawsuit against #Jackass co-creator #JohnnyKnoxville has been settled!
https://t.co/Jo9JGOsMzQ",OKMagazine
125,1514736515569618945,"A Royal Reunion! #PrinceHarry &amp; #MeghanMarkle visit with #QueenElizabethII in #London for the first time since they left their royal duties in early 2020.
https://t.co/vtBK8ruOXo",OKMagazine
126,1514732740956110854,"Is #MeghanMarkle using her #Netherlands appearance as a publicity grab?
https://t.co/N4eKQeifxO",OKMagazine
127,1514725240579964932,"News of #LalaKent being single has all of #Hollywood in a frenzy! See which reality star wasn't afraid to slide into her DMs.
https://t.co/tHBzZtfagf",OKMagazine
128,1514721413021769731,"#JohnTravolta gave a touching tribute to honor late son Jett on what would have been his 30th birthday.❤️
https://t.co/6ClhoXoIsc",OKMagazine
129,1514717640580812811,"It looks like #GarcelleBeauvais had the last laugh! The #RHOBH star mocked #ErikaJayne for throwing her book in the trash.
https://t.co/Y24PsofGFw",OKMagazine
130,1514710124094537746,"#PrinceHarry might be heading to the #UK, but it is unlikely he will visit his ailing grandmother #QueenElizabeth as she retreats from royal gatherings.
https://t.co/C9Cj2nhfAW",OKMagazine
131,1514706313254682624,"Will #QueenElizabeth make a public appearance by April 21st?
Play OK’s @versusgame now, answer correctly, and win💰💸🤑 - play now!
https://t.co/VA5HSL3kdm",OKMagazine
132,1514702540956442626,"Move over, Millennial Pink — We've got a new hot color in town!
Shop 2022's hottest new hue looks.
https://t.co/Iwx10aCmFR",OKMagazine
133,1514695040668475395,"After two divorces and a broken engagement, #KaleyCuoco revealed if she is open about ever getting married again.
https://t.co/yWkMcSF9Iy",OKMagazine
134,1514692836557434882,RT @graziatweets: With every Spring comes a slew of wedding invites! #Zimmermann's new #MyTheresa capsule has the perfect selection of gues…,OKMagazine
135,1514687442892242948,"An unbothered queen! #JenniferGarner let loose with a #TikTok dance after her ex #BenAffleck's engagement news!
 https://t.co/XFkH4Rv8bR",OKMagazine
136,1514683665250504705,"#AmberHeard's former assistant is spilling all tea in her court testimony! 👀 
https://t.co/72HxrCAPmi",OKMagazine
137,1514679936400957441,"Packing on the PDA! #Newly engaged #BenAffleck &amp; #JenniferLopez were spotted being lovey-dovey while running errands.
https://t.co/PhFXz1GQnY",OKMagazine
138,1514672343586594820,"A #RHONY shocker! #LuanndeLesseps admitted she was 'surprised' by the #Bravo franchise shakeup and revealed her status with the show.
https://t.co/fFuu5ftXdv",OKMagazine
139,1514664449734582281,"#BREAKING: Rapper #DaBaby was involved in a shooting at his #NorthCarolina home.
 https://t.co/TH2ro16zm4",OKMagazine
140,1514657243005960206,"Babies on the brain! See how #KourtneyKardashian &amp; #TravisBarker's kids feel about their parents' plans for more children.
https://t.co/lvYGpKPrQk",OKMagazine
141,1514649742541832200,"Healing nicely! #IrelandBaldwin is giving an update on her recovery journey since getting some cosmetic work done to her face.
https://t.co/7H5qt8qEWv",OKMagazine
142,1514649724766326801,"The Queen is back! #KimKardashian didn't hold back in the premiere of #TheKardashians — take a look inside her most emotional moments.
https://t.co/SnYXNiYHcc",OKMagazine
143,1514642146099351558,"#BenAffleck took keeping a secret to a whole new level. It turns out the actor's dad found out he popped the question to #JenniferLopez like the rest of us...online!
https://t.co/Sbxwa3R67y",OKMagazine
144,1514634661644886018,"#Friends reunite! #JenniferAniston and #CourteneyCox squeezed in some quality time together while grabbing dinner in #LA.
https://t.co/k8gGTbsONO",OKMagazine
145,1514627048408498182,"Slip of the tongue, Andy? 👀 Fans are speculating that #AndyCohen may have spilled the beans about a potential new #VanderpumpRules spinoff!
https://t.co/aALZDGxHVj",OKMagazine
146,1514619539245486083,"It looks like #QueerEye’s #JonathanVanNess not only helps everyday people around the globe become their best selves, but also the most polished and beloved celebrities... like actress #DrewBarrymore! Shop now!
https://t.co/rCGFsSYdHq",OKMagazine
147,1514611946514833416,"#JustinTimberlake may have lost his cool when he was asked by a paparazzi about ex #BritneySpears' recent pregnancy announcement, but it's not for the reasons people think!
https://t.co/cHxnqKJ30d",OKMagazine
148,1514604454779125767,"Amid her recent health woes, #QueenElizabeth will not be in attendance for the #Easter Sunday Service this weekend.
https://t.co/JFLFbHyFje",OKMagazine
149,1514604155993669645,RT @graziatweets: Wellness is a mixture of luxury and nature! @THEWELL is teaming up with @TheLodgeAtBlueSky to provide you with the ultima…,OKMagazine
150,1514596859922235394,"#KhloéKardashian &amp; #TristanThompson attended couples therapy prior to his baby bombshell!
https://t.co/WWOlira7kd",OKMagazine
151,1514589438965338121,"Major girl code violation! #TeenMom star #BrianaDeJesus admitted to going on dates with costar #KailynLowry's ex #ChrisLopez!
https://t.co/q9yH5C7Iqd",OKMagazine
152,1514438303587737600,"#JerseyShore star #AngelinaPivarnick revealed she's being hospitalized due to stress amid her divorce with #ChrisLarangeira. 🙏
https://t.co/nVsFlKXXWk",OKMagazine
153,1514430748555685899,"Did #SimonCowell go a little too far with the face fillers? The #XFactor judge dropped a bombshell about his facial treatments and what his son thought of his new look.
https://t.co/ujM7ivhao9",OKMagazine
154,1514423204294631426,"SHADE THROWN! #KimKardashian's divorce lawyer #LaurenWasser dissed #KanyeWest over his social media antics. 
https://t.co/CJ4tvllDpd",OKMagazine
