,tweet_id,text,source
95,1515564230027759616,"Travel through upstate New York on the Eerie Canal, stopping for beer and wine tastings as you go. https://t.co/Ip17oXjGGG",foodandwine
96,1515556678288162820,"When in doubt, talk to the staff. https://t.co/jxoIo3vrh7",foodandwine
97,1515549125919522816,"Better than Popeyes. Yeah, we said it. https://t.co/3ZYiUgSjFq",foodandwine
98,1515541574918287364,"“I think that if I could have ever cornered the market on flamed shirts, that I probably would be living a different life right now."" https://t.co/IhRstooLgO",foodandwine
99,1515534023543734275,How a famous friendship birthed a great bottle of mezcal. https://t.co/DVj0Q7hTRN,foodandwine
100,1515526472068472832,Including our review of Martha Stewart's naturally-flavored CBD gummies. https://t.co/ZT8M8x45HS,foodandwine
101,1515518920777732104,This is the reason why American cheese is so perfectly melty. https://t.co/zqhSUDYQ9V,foodandwine
102,1515511370086821891,"Servers sear meat tableside at Cote, highlighting the restaurant's unique division of labor. https://t.co/TObB1KYYsk",foodandwine
103,1515503818955538441,"Crafted by Italian cookbook queen Marcella Hazan, this is the only ragù recipe you need. https://t.co/7xQANRSiTx",foodandwine
104,1515496268197507074,Can you tell the difference between your King and Chinook? https://t.co/imMt1l4WX8,foodandwine
105,1515488758157742081,Impress everyone at a party with your pinot noir knowledge. https://t.co/AoRHNslouQ,foodandwine
106,1515481206044909576,Searching for a perfect Reuben sandwich? You should go to Omaha. Read more: https://t.co/dIcPRP7I7T https://t.co/9Gslvx6rZ0,foodandwine
107,1515472606698389506,"Lemon ricotta pancakes just got even better—it might sound crazy, but adding quinoa to this pancake batter brings nutty flavor and texture: https://t.co/Qg3HuazmoL https://t.co/PAXcg2Ax7S",foodandwine
108,1515466107078987777,Decorate these sweet bread wreaths with dyed Easter eggs. https://t.co/XNRPIGHWR9,foodandwine
109,1515457507652734982,A spicy feta queso is the ultimate topping for these loaded pita nachos: https://t.co/h3GKb23wGF https://t.co/Nn29ersLEA,foodandwine
110,1515450999183400960,Restaurants can still require proof of vaccination. https://t.co/KAFWrNgkp8,foodandwine
111,1515443445778817025,How to get a good crust and the right temperature every time. https://t.co/zXXqPxCdhf,foodandwine
112,1515435893884133381,Could you eat a Big Mac every day? https://t.co/wxnO9r72eC,foodandwine
113,1515428342962528270,Sip champagne in restored vintage train cars this summer. https://t.co/FxGd4Derq9,foodandwine
114,1515420793324425219,"Spinach baked with lots of cheese and cream sauce is great as a dip, or as a stand alone side dish. https://t.co/jwcI2beUdb",foodandwine
115,1515413240725098497,Get guava-and-cheese strudels or picadillo-filled potato balls delivered right to your door. https://t.co/GZt1zYTmNS,foodandwine
116,1515405691078467584,These up-and-coming spots are getting creative with delicious dishes. https://t.co/dl2k5QHSuH,foodandwine
117,1515397110572662784,"Fresh greens and pasta are tossed with a tangy, creamy sauce in this simple pasta salad recipe: https://t.co/lF5SxnChBZ https://t.co/8zFUxvERml",foodandwine
118,1515390590321573893,It's so easy you can whip up a batch before your morning coffee. https://t.co/1mBa3FnjOk,foodandwine
119,1515382009790492672,"Forget the avocados, start topping your toast with mushrooms, cheese, and soft scrambled eggs: https://t.co/vggDsLtjGI https://t.co/wfh7gJipKj",foodandwine
120,1515375482421846027,Here's the tea. https://t.co/lthxKcpy2V,foodandwine
121,1515366910312996864,The reason these Braised Lamb Shanks with Sweet Peppers are so good? It might be the four heads of garlic involved: https://t.co/LrXlCd30mj https://t.co/VeZNJPr2jU,foodandwine
122,1515360380658278402,"Not into veal? Chicken or beef work just as well in this saucy, herby stew. https://t.co/FEi0E0HeHA",foodandwine
123,1515352829413703683,"For a great key lime pie recipe, stick to the classics. https://t.co/T42HtqybEz",foodandwine
124,1515345276210458627,You can do better than boxed mac and cheese. https://t.co/kyqcnB6w0l,foodandwine
125,1515336712519446536,Butter spiked with Cajun seasoning and a splash of hot sauce makes a delicious dip for fresh seafood: https://t.co/8wxxYRHyvD https://t.co/oZHqKnVI41,foodandwine
126,1515330172161040384,"Next time you're at Disney World, get some spicy kimchi ramen. https://t.co/c4Kj4yQdpn",foodandwine
127,1515322659835453447,Build the breakfast sandwich of your dreams. https://t.co/Oh3zrfKMuc,foodandwine
128,1515315110071439363,Want the best coffee you can have at home? You need the perfect bag of beans. https://t.co/jlYrh0zcvx,foodandwine
129,1515307558159986694,Here's how to get that sizzling spit-roasted shawarma flavor on the grill at home. https://t.co/G3tVwzKdnM,foodandwine
130,1515300006999244805,"Hike, kayak, and eat freshly-caught salmon at this island paradise in the Pacific Northwest. https://t.co/UEtEf6AogF",foodandwine
131,1515291413952417793,This creamy pasta with sautéed mushrooms and leeks comes together in just one pot: https://t.co/S0rZV4orOZ https://t.co/PaBJV5Wt76,foodandwine
132,1515284904577282051,Get the most important meal of the day right. https://t.co/Ey0gePSjCn,foodandwine
133,1515277353794117642,"It's iced coffee season, and we recommend this one. https://t.co/ZcqUwBrWRa",foodandwine
134,1515269802767568899,Wet brining salmon helps keep it tender and juicy during a quick roast. https://t.co/xYPTUncxER,foodandwine
135,1515254694804918272,Because different cheeses go with different breads. https://t.co/LKTpt3g7cl,foodandwine
136,1515247142562062337,Take your steak to the next level with this  classic chimichurri. https://t.co/UNbK9Qo6ze,foodandwine
137,1515239591783059460,"With just six ingredients, you can make this perfect carrot dish. https://t.co/bzvIp2DvsY",foodandwine
138,1515224488278999040,This piece of advice is nothing short of golden.  https://t.co/ZIPhw9IWkq,foodandwine
139,1515209383667507200,Because it's 5 o'clock somewhere. https://t.co/QSh8gnC25A,foodandwine
140,1515202763013206020,We'd like garlic confit on everything please. https://t.co/murr6REv17,foodandwine
141,1515194280251478022,Become a French cooking pro and whip up some crepes whenever you want. https://t.co/718IqiGXMi,foodandwine
142,1515186727400398851,"The creamy, tangy French sauce can go on just about anything. https://t.co/9ZQg9Ikb7P",foodandwine
143,1515179175291797505,We tested several popular rolling pins to find the very best. https://t.co/VCJFXG7gKP,foodandwine
144,1515171665659019266,"Worcestershire and mustard form a punchy, umami-packed crust on fried fish. https://t.co/GErqs44bef",foodandwine
145,1515164115739811847,You can get Alabama barbecue or the best bagels from New York delivered to your door. https://t.co/LvKuAMHZzC,foodandwine
146,1515156559709585409,"You'll see Pino Grigio at almost any wine store, but these are the bottles worth buying. https://t.co/xphvZCp3ws",foodandwine
147,1515149011010867200,"The ""Sandwich Snuggler"" is still in stock. https://t.co/MwGq29F76z",foodandwine
148,1515141458491232256,"From airy soufflés to quiche, she's the queen of French cooking for a reason. https://t.co/i1Sk2uvIMJ",foodandwine
149,1515133907108253701,"If you want to dip your toe in the weed waters, try these. https://t.co/fqtkRQEmaZ",foodandwine
150,1515126355704303620,"They’re “shrimply the best."" https://t.co/IlK7tchHhP",foodandwine
151,1515118803897749507,"Boise is home to hot new craft breweries, third-wave coffee roasters, fancy doughnut shops, and more. See all our recs: https://t.co/K6AWHrsOMU https://t.co/8HmH9qwbbu",foodandwine
152,1515111250644152321,"When you place a grocery order and an item is out of stock, who decides what to replace it with? https://t.co/Dhqo6pjU7t",foodandwine
153,1515103698611056642,In case you need any last minute ideas. https://t.co/NTewhFDFE9,foodandwine
154,1515095119224979459,"Matzo ball soup gets a glow-up with fresh parsley, dill, chives, and fennel fronds: https://t.co/KPt27cnkK4 https://t.co/h7NtLj12Ou",foodandwine
155,1515088596570673161,Start your weekend off right. https://t.co/992jgk8Z7P,foodandwine
156,1515080020892561410,Customers line up for these iconic hot dogs from Roy Choi's Kogi truck in LA: https://t.co/gIKneDwPjv https://t.co/ND7zSsbH5C,foodandwine
157,1515073492722626561,"Thirty years ago, a can of AriZona iced tea was 99 cents—today it costs the same. https://t.co/4930GaQ1JO",foodandwine
158,1515065945483616259,Charred cabbage is the unexpected side you won't want to stop making. https://t.co/wRFVzZqp3G,foodandwine
159,1515058393119182849,Proof that dogs really are man's best friend. https://t.co/e76JuoSJ4t,foodandwine
160,1515050836929531905,The easy kitchen hack you didn't know you needed. https://t.co/MdhzbReWe2,foodandwine
161,1515043287467442185,You can even bake a cake with wine in it. https://t.co/vuhBaF3tnU,foodandwine
162,1515034722509856772,Crunchy fried chickpeas replace croutons in this simple kale caesar salad: https://t.co/Yw8sLJ3zZk https://t.co/4rIDiIVGJ5,foodandwine
163,1515028220353130512,And only about 3% of breweries are entirely woman-owned. https://t.co/Mcvf2vkQHm,foodandwine
164,1515020667997102096,One chef is on a mission to change your mind about pineapple pizza. https://t.co/OZgdJyAywt,foodandwine
165,1515013111786389519,"The world's oldest whiskey goes for $125,000 a bottle. https://t.co/TVPecj5VCS",foodandwine
166,1515005561678569476,"A new fridge is an investment, make sure you get a good one. https://t.co/SaoPGFeJTf",foodandwine
167,1514998011935477769,"Similar to baklava, these flaky tubes of phyllo dough get soaked in a sweet syrup. https://t.co/oRohdnCpbo",foodandwine
168,1514990459843661827,Put it on a sheet pan and call it a day. https://t.co/kbrwqglR90,foodandwine
169,1514982906489364491,"Sweet, starchy, and versatile, don't underestimate the power of the parsnip. https://t.co/se7m6HCnay",foodandwine
170,1514975355894968325,This plant-based meat product is good enough to fool a carnivore. https://t.co/x7f6U8LmWQ,foodandwine
171,1514967805791285261,You can have homemade soft serve in about 15 minutes. https://t.co/DskJ57wWoF,foodandwine
172,1514959224576614415,This classic ham steak recipe from Julia Child is an ideal Easter lunch: https://t.co/nfjdojyWDZ https://t.co/dm7AFE2CCT,foodandwine
173,1514952700840095745,Triple cooking the potatoes is the key to making fries that are actually crispy. https://t.co/M2BF9MNfaE,foodandwine
174,1514944125853843459,"Fudgy, gooey brownies get drenched in a buttery salted caramel sauce: https://t.co/2yMIOGJpVC https://t.co/7tnFCOhCvB",foodandwine
175,1514937598816534529,"When you don't know what to gift, send food. https://t.co/90OnmZUbYP",foodandwine
176,1514930046355529734,Make sure you buy the right rice if you're making risotto. https://t.co/5nqGhONGUX,foodandwine
177,1514922495824044037,"This peanut butter bread only requires six ingredients, and it doesn't need to rise. https://t.co/RvjEUJ4bcI",foodandwine
178,1514914943770017795,These quick fixes will have you cooking fish like a pro in no time. https://t.co/5IGUqvGUua,foodandwine
179,1514907393611730945,Choose the right pantry staples and you can make a meal on any weeknight. https://t.co/GBxs52yuaI,foodandwine
180,1514898827349741568,Serving this spicy stew is a surefire way to please everyone at the table: https://t.co/QfAVf38KNG https://t.co/BJWF2Ri6dw,foodandwine
181,1514892289335873536,He still holds a Guinness World Record. https://t.co/I5jF0Ty7pl,foodandwine
182,1514884738531696647,Don't propose at the beginning of the meal. https://t.co/mnmHzoJd3t,foodandwine
183,1514877187849166849,Braised chicken thighs are pretty much foolproof. https://t.co/sGy72kSgIo,foodandwine
184,1514868629132623873,Sometimes you're just craving crispy pork schnitzel: https://t.co/x4ZTpHUO81 https://t.co/8yvZ2svnvs,foodandwine
185,1514862126678085643,Set up an English pub in your back yard and start pouring pints. https://t.co/NEePjJBqzW,foodandwine
186,1514847023371104257,"To create that crunchy, golden crust on a steak, get your pan searing hot. https://t.co/7MhQL6EG9s",foodandwine
187,1514839471900012547,"""How to cook the steak gets prioritized over teaching someone critical thinking and how to be a good person."" https://t.co/TfQ6EgTzx8",foodandwine
188,1514831919317409805,"Smooth and balanced with a briny flavor, Ostreida tastes like Rhode Island. https://t.co/8lxRmr1NFQ",foodandwine
189,1514824362934910976,For all your frosé season needs. https://t.co/L7HGx5SBMk,foodandwine
190,1514816812768133128,The most expensive pies (on average) can be found in Alaska. https://t.co/sC5iutbAn6,foodandwine
191,1514809262295330819,Homemade quiche or hot cross buns are perfect for a Sunday brunch. https://t.co/iUQDhrU5Gw,foodandwine
192,1514801711373701131,You don't have to break the bank for a great glass of red. https://t.co/R9EklioHPF,foodandwine
193,1514794159277707270,The scenery of Paso Robles is studded with wineries making everything from Zinfandel to Syrah. https://t.co/h9hzvbCx68,foodandwine
194,1514786605403238401,Sip a crisp lager while you enjoy a BLT. https://t.co/3Rfha1j95y,foodandwine
195,1514779054779502598,From short rib banh mi to grilled asparagus subs. https://t.co/v7Wao6oO6o,foodandwine
196,1514771503220330511,Don't underestimate the Midwest. https://t.co/exrvyjbaXl,foodandwine
197,1514763948503056386,"If you're buying pre-ground pepper, you're doing it wrong. https://t.co/rREy8ge4qB",foodandwine
198,1514756393714307073,"For Japanese-inspired pastries or a charcuterie plate to-go, head to Cincinnati. Read more: https://t.co/FPB3PpshUI https://t.co/8p5tp3uPXG",foodandwine
199,1514748840607424518,"""Fried bologna is good for your soul."" https://t.co/ncs7oKlRg1",foodandwine
200,1514741333449191425,A savory-sweet Madeira-based sauce builds complex flavor for braised greens. https://t.co/hcTA16Mfbk,foodandwine
201,1514732733100081160,Need a new baking project? We're here to help your sourdough starter get.. well... started! Learn how: https://t.co/uzXow3KJVr https://t.co/x9DtRId0iv,foodandwine
202,1514726223712301068,"""There is never a wrong time to tip a queen."" https://t.co/nNoKhjSp6W",foodandwine
203,1514717634935365640,Buttermilk is the secret to an extra layer of richness and flavor in this mac 'n' cheese recipe: https://t.co/qbjwW89yw7 https://t.co/6JfMctT9Uh,foodandwine
204,1514716314685816838,.@KristenLKish's Apple Pie à la Mode Ice Cream Sandwiches sound like an ideal snack while watching tonight's @BravoTopChef episode. https://t.co/csb4SkCwCA,foodandwine
205,1514711120027791364,Choose a spot for both ambiance and potential escape. https://t.co/Owx26tJiQT,foodandwine
206,1514706340362571789,@KristenLKish's Apple Pie à la Mode Ice Cream Sandwiches sound like an ideal snack while watching tonight's @BravoTopChef episode. https://t.co/XVaoAVdPjS,foodandwine
207,1514703567533355020,"If you want to upset everyone in Buffalo, just critcize their chicken wings. https://t.co/nsmOX8gJXB",foodandwine
208,1514696021472944140,@KristenLKish's Apple Pie à la Mode Ice Cream Sandwiches sound like an ideal snack while watching tonight's @BravoTopChef episode. https://t.co/kYKQXbYkYl,foodandwine
209,1514688465421709326,"Our favorite topping for, well, anything. https://t.co/EKkJGUkdJG",foodandwine
210,1514680913287860224,"Great Cabernet can cost a fortune, but it doesn’t have to. https://t.co/dktoZXEr2k",foodandwine
211,1514672335831252993,"With jalapeño for heat and brown sugar for sweetness, even meat eaters will love these Vegan Sloppy Joes: https://t.co/wagQBz3iyc https://t.co/RvydfjUVuB",foodandwine
212,1514665813101457419,The kitchen accessory you never knew you needed. https://t.co/IbrbOvVlS8,foodandwine
213,1514658254256758789,These beloved store-bought treats from Israel are stuffed with chocolate ganache. https://t.co/TSGiKiGl6G,foodandwine
214,1514650705067483137,"When rare whiskeys sell for $2 million a bottle, fraud is a serious concern. https://t.co/ddeOzk09gG",foodandwine
215,1514643151083950084,Would you lock up for your phone for a discount on your bill? https://t.co/XUKxKS75od,foodandwine
216,1514635598786670593,Let us know which city should be added to our list! https://t.co/euunxBP2Xr,foodandwine
217,1514628047294636042,"Keep tater tots in your freezer, you won't regret it. https://t.co/WFrMtvAb0f",foodandwine
218,1514620494053617665,The returning CEO has been outspoken about his aversion to union efforts. https://t.co/izLDnRpRdm,foodandwine
219,1514612987037827091,Get oysters from Maine or high end sashimi delivered right to your door. https://t.co/1DxabS9RZ2,foodandwine
220,1514605436531445765,"Working in food service is a career, not a time filler. https://t.co/RATta4BG3l",foodandwine
221,1514596836245352448,"This old school Alsatian recipe fills flaky pie crust with sliced potatoes, bacon, hard boiled eggs, and crème fraîche: https://t.co/09n3ffMK5n https://t.co/lhXU5eckw7",foodandwine
222,1514590327168024584,"Almost like a blondie, this simple brown sugar cake has a dense, chewy texture. https://t.co/57nHSUaCjn",foodandwine
223,1514581739426910209,"Try coating a rack of lamb in a *lot* of garlic, you won't regret it: https://t.co/6Mgh5kV1lb https://t.co/u9e9O66wZ3",foodandwine
224,1514575224926314499,Taking the fear out of fermentation. https://t.co/3h3tZCVUdQ,foodandwine
225,1514567668564738050,"Source the best milk when making creamy, homemade ricotta. https://t.co/IQ7ZgqbmGd",foodandwine
226,1514560118901325828,Take a delicious trip back in time.  https://t.co/FVQMT1WyLv,foodandwine
227,1514552570219532292,"The famous chef's favorite beans are from Spain, of course. https://t.co/EHiiAb1cks",foodandwine
228,1514545012888977411,Make sure to grab one of these next time you're in the freezer aisle. https://t.co/SMF3hezGk3,foodandwine
229,1514536440050458630,"Sheet-Pan Chicken with Sourdough and Bacon is so good because sourdough croutons soak up rendered fat, for that ideal crispy-gone-soggy texture: https://t.co/JJeGFpw71K https://t.co/BXc6BtRo9C",foodandwine
230,1514529909313572864,This delicious pineapple-soy marinade creates the best sweet and salty flavor.  https://t.co/3TSTQs9brB,foodandwine
231,1514523135042891779,You can cacio e pepe pretty much anything. https://t.co/yjKsaV8ana,foodandwine
