,tweet_id,text,source
26,1514642163086286852,"Should #HEATCulture be afraid of the Hawks if they claim the No. 8 seed? 

On the today’s @debatable, @SarahSpain, @FourVerts and @IzGutierrez weigh in on the NBA play-in tournament, Derek Carr getting paid, Kershaw nearing a perfect game and more. 

 https://t.co/ZVMZBEUUYO",espn
27,1514626343413161986,Vlad Jr. went off on Wednesday 💪 https://t.co/0PWcnwlFJM,espn
28,1514624766606520332,"RT @ESPNNBA: Who gets your vote for best player under 25?

Our NBA writers ranked their top 25 under 25 (@ESPNPlus) 🔗 https://t.co/A7CRMEnP…",espn
29,1514621320566255617,"RT @ESPNCFB: The preseason FPI rankings have been released and Alabama finds itself in the top spot 🐘

More ➡️ https://t.co/VsLorrpn73 http…",espn
30,1514616971194634240,"Three years ago, Tiger Woods returned to the mountaintop, winning the 2019 Masters. 

This full-circle moment between him and his son, Charlie, was so wholesome ❤️ 
https://t.co/BqH1AyvM6A",espn
31,1514615291942092806,".@jj_redick was not a fan of the jeers made towards the T-Wolves 🗣️ 

(via @OldManAndThree) https://t.co/LYOCAdPQE9",espn
32,1514609424777703426,"A brilliant career that was shaped by a stunning collapse. The latest @30for30 examines the legacy of professional golfer Greg Norman. 

""Shark"" is coming to ESPN and @ESPNPlus on April 19. https://t.co/xfgZW83rqv",espn
33,1514456107464286208,CJ and the Pelicans were lit after their play-in win 🕺😂 https://t.co/DJFYnVsdrk,espn
34,1514453868796645383,"The Pelicans advance in the NBA play-in tournament.

They'll face the Clippers on Friday 🍿 https://t.co/4SP4mpMNFD",espn
35,1514435890600288259,RT @SportsCenter: CJ MCCOLLUM LIGHTING THE SPURS UP ⚡️ https://t.co/JQxecBRX2g,espn
36,1514431912588152832,"RT @ESPNNBA: FLY, PELICAN, FLY‼️ @B_Ingram13 https://t.co/W7YzudLCn5",espn
37,1514429666416754690,"""That dude's bag has a bag."" 🎒

CJ is smooooooth. https://t.co/FptLCqZv7L",espn
38,1514423813982748673,BRANDON INGRAM DOWN THE LANE 😤💪 https://t.co/UY2aV0KQ9L,espn
39,1514418314860060676,"RT @ESPNNBA: The battle for the eighth seed in the East is SET 🔒

@ATLHawks ✘ @cavs https://t.co/OaNsWO6Olt",espn
40,1514417117659082752,"The Atlanta Hawks advance in the NBA play-in tournament. 

They'll face the Cavs on Friday 👀 https://t.co/jTBtVU1Z9F",espn
41,1514414068278255616,Miles Bridges was ejected after arguing this goaltend call. https://t.co/ijvc7SxlNF,espn
42,1514407774125387778,Atlanta going OFF as the Hawks extend the lead 🙌 https://t.co/og99T7iwHk,espn
43,1514399425074012164,"Melo and Trae struggled shooting in the first half. 

Hawks lead the Hornets 60-52 heading into the third on ESPN. https://t.co/JtxDULJsHL",espn
44,1514397800687046659,RT @ESPNNBA: Kevin Huerter is leading the way for the Hawks at the half 🪣 https://t.co/SyLDnYRk3r,espn
45,1514393587093491724,"Zion showing off the BOUNCE as he progresses back from injury 👀 

🍿 Spurs at Pelicans | 9:30 PM ET on ESPN

(via @CassidyHubbarth)
https://t.co/jMlpYRalDc",espn
46,1514385128046284804,Trae Young with the no-look lob to Capela 😮 https://t.co/aLpjPfrgAI,espn
47,1514376772984446980,"RT @ESPNPlus: With one month left in the regular season, @wyshynski breaks down the final edition of the NHL Awards Watch 🏆

More: https://…",espn
48,1514370345079214084,"🏀 Hoop Streams is BACK! 🏀

@itsthebaldgirl, @SkubieMageza and @Arda recap last night's games and get hyped for tonight's play-in matchup between the Charlotte Hornets and Atlanta Hawks on ESPN! https://t.co/brmaLCn7sk",espn
49,1514341245279211532,"To commemorate the 75th anniversary of Jackie Robinson breaking the MLB color barrier, ESPN is debuting ‘Jackie 75’ honoring Robinson’s legacy.

Naismith Hall of Famer Oscar Robertson reflects on how Robinson impacted his career in the NBA. #BlackHistoryAlways 

(via @FirstTake) https://t.co/meAOM6rwre",espn
50,1514340380204048387,"Allyson Felix announced that she'll be retiring from track following the 2022 season.

Legendary career 👏

(via @allysonfelix) https://t.co/8CPBkUKlCP",espn
51,1514332675863195660,"Bet. is back! @Tyler_Fulghum and @erinkatedolan welcome in @ramonashelburne to discuss injury concerns in the NBA Playoffs🏀
https://t.co/OBYF49oT39",espn
52,1514323034383040518,"Clayton Kershaw was perfect through 7 innings on 80 pitches.

The Dodgers elected to pull him from the game ending his chance at just the 24th perfect game in MLB history. https://t.co/6m14BfPATw",espn
53,1514309470192648196,"27 years ago today, Tara VanDerveer ushered in a new era for USA basketball 💪

The @30for30 ""Dream On"" tells the story of the 1996 USA women's basketball team. Coming June 15 🎬 https://t.co/v5nPfQ1KMv",espn
54,1514308019588415493,RT @ESPNNFL: Baker Mayfield isn't happy with how the Browns have treated him. https://t.co/GSjUZl3HIl,espn
55,1514281004990889986,"Giants coach Antoan Richardson has accused Padres coach Mike Shildt of yelling an expletive at him that ""reeked undertones of racism."" https://t.co/XAeHLepLo8",espn
56,1514279751262777344,"Did Minnesota over celebrate Tuesday night’s win?

@clintonyates, @IzGutierrez and @billbarnwell discuss if the Timberwolves’ celebration was cringeworthy or charming, if the Nets can beat the Celtics and more on today’s @debatable ⤵️ https://t.co/6HxACKd553",espn
57,1514270100811128836,"RT @ESPNPlus: .@stephenasmith makes his picks for All-NBA. 

Did he get it right? 🤔 https://t.co/fwHfFwtnSR",espn
58,1514250671771594756,"""𝐌𝐚𝐦𝐛𝐚 𝐨𝐮𝐭.""

Six years ago today, Kobe delivered an epic speech after dropping 60 points in his final game 🐍💜💛 https://t.co/HPaC0nCZQY",espn
59,1514246298630770695,"“Chloe, you’re an inspiration. ... that homer was for you."" ❤️

Rays outfielder Brett Phillips was choked up after hitting a home run with his biggest fan, Chloe Grimes, in attendance. Chloe, who's 8 years old, is battling cancer for the second time. https://t.co/0ALFskSKw2",espn
60,1514226908380241921,"The NBA play-in tournament continues‼️

📺: ESPN / 7 PM ET / 9:30 PM ET https://t.co/4wrLb5Aigh",espn
61,1514109501653331971,This one should be fun 🐻🍿🐺 https://t.co/DnUfR57w7L,espn
62,1514104453145800704,PAT BEV IS A WINNER 😤 https://t.co/Jjl7QWq1Jn,espn
63,1514098542444429315,The Timberwolves take down the Clippers to claim their spot in the NBA playoffs 😤 https://t.co/RSHhftLUDk,espn
64,1514095734395744260,The Stars scored the eventual game-winner and Dallas went WILD 🤩 @DallasStars https://t.co/OhmIrTDtNG,espn
65,1514084104416993290,Johnny Gaudreau is having a special season 💯 @NHLFlames https://t.co/F3hyKmsGtQ,espn
66,1514080619332083713,"RT @ESPNPlus: Juuse Saros earned the first star in the @PredsNHL OT win ⭐️

This was Saros' fourth shutout on the year, matching his career…",espn
67,1514071442844966915,"PANTHERS WIN!!

Jonathan Huberdeau stretched out the goalie and called game in OT 💪 https://t.co/otvoUDTVmI",espn
68,1514061909879934979,RT @ESPNPlus: The No. 1 overall pick in the 2021 draft saw NHL action for the first time tonight 👏 @BuffaloSabres https://t.co/AgM0DWwqtE,espn
69,1514057831804194817,The @Capitals score their most in a game this season 👏 https://t.co/EiLcUCfBib,espn
70,1514053391592431622,The Nets win their Play-In game and secure a spot in the NBA playoffs. https://t.co/3W2YHlraWe,espn
71,1514047635711307779,RT @ESPNPlus: Some hard hittin' in Boston 💪 https://t.co/rXmqGjnNqm,espn
72,1514044303705841673,RT @ESPNPlus: Shake 'n' bake 😎 https://t.co/zyBbAaeLf5,espn
73,1514041512476254212,"Elite home run celebration 🕺😂

(via @GloverQuinJr) https://t.co/sDYEZy4kjy",espn
74,1514038969645871109,"Leon Draisaitl is confident in the @EdmontonOilers 😤

Edmonton has the two former league MVPs in Draisaitl and Connor McDavid. https://t.co/68ELAMU1xu",espn
75,1514033839479349251,"GRAND. SLAM.

Cedric Mullins goes yard 😤

(via @MLB)
https://t.co/QmIl2qW4Vu",espn
76,1514025083387404289,"Kyrie and KD didn’t miss a shot in the first quarter 😤

➤ Kyrie: 11 Pts, 5-5 FG
➤ KD: 8 Pts, 3-3 FG https://t.co/AQen2VxLOJ",espn
77,1514016464222789638,"Ovi is up next 💪

📺: ESPN | @ESPNPlus https://t.co/1qxcNZKyf7",espn
78,1514010159256797191,"RT @ESPNNBA: A masterpiece on display 🖼

The #NBA75 season was one for the history books. 

(via @malika_andrews) https://t.co/HCsvRyOTPR",espn
79,1513997820885442570,"Chelsea 0-0 Real Madrid
Chelsea 0-1 Real Madrid
Chelsea 0-2 Real Madrid
Chelsea 1-2 Real Madrid
Chelsea 1-3 Real Madrid

Real Madrid 3-2 Chelsea
Real Madrid 3-3 Chelsea
Real Madrid 3-4 Chelsea
Real Madrid 4-4 Chelsea
Real Madrid 5-4 Chelsea

WHAT A QUARTERFINAL 😱 @espnfc https://t.co/Ll7c2s4PIG",espn
80,1513980321804570634,"RT @ESPNFC: RODRYGO MAKES IT 4-4 ON AGGREGATE, INCREDIBLE. https://t.co/CXMGim462Y",espn
81,1513959833677926402,"RT @trboxing: #FuryWhyte in front of 94,000 🏟 

👑 Hell hath no Fury like The Gypsy King...

@Tyson_Fury | APR 23 at 2pmET | https://t.co/2L…",espn
82,1513939016428793861,"At least 10 people were shot by a gunman at the 36th Street subway station, which is just about a half-mile from the Brooklyn Nets' practice facility. 

""It's devastating,"" Kevin Durant said. ""You hope and pray for the best for everybody involved."" https://t.co/IrEhuGwcaa",espn
83,1513924317544955904,"Will anyone dethrone Shohei Ohtani? 🤔

@alden_gonzalez on why the 2021 AL MVP might be even better this year (@ESPNPlus) ➡️ https://t.co/IfZWoMXrCE https://t.co/gQ6viLwyzu",espn
84,1513917170060828685,"How do you see the Lakers’ dysfunction playing out this offseason?

@debatable is back with @PabloTorre, @IzGutierrez, @djacoby and special guest @BigWos. We’re weighing in on all things NBA … Now! ⬇️
https://t.co/JoWeK7nOI5",espn
85,1513907853509246988,Here is how the NBA Play-In Tournament works 🏀 https://t.co/KwWF1Rtwn4,espn
86,1513864517939257349,"The NBA Play-In Tournament‼️

Here's the path to the first round 👀 https://t.co/DDyQdsyrFb",espn
87,1513702952313233414,A recap of every pick from the #WNBADraft ⬇️ https://t.co/y07zwCCcv2,espn
88,1513699766798065664,"A lot of dreams came true tonight ✨

(📸: Kelly Backus / @ESPNImages) https://t.co/r4TIgRg91o",espn
89,1513687021113552903,"Powerful words from @RyanRuocco about the importance of fighting for gender equality in sports. 

#WNBADraft https://t.co/sMaXv953Bd",espn
90,1513683170532671491,"Even after being drafted first overall, @howard_rhyne is still getting those shots up 😂 👏

(h/t @sportsiren) https://t.co/34ykLmMLWA",espn
91,1513678230061936644,"⭐ National champ
⭐ Drafted in the WNBA

@dh3nny showing love to her support system ❤️ #WNBADraft https://t.co/Zbez07LltC",espn
92,1513668718613651458,"From growing up together to being teammates at Oregon, sisters @satou_sabally and @sabally2000 will now be facing off in the WNBA 🍿 https://t.co/qMD6FBGmTf",espn
93,1513663211857358851,RT @espnW: THE MYSTICS SELECT SHAKIRA AUSTIN WITH THE NO. 3 PICK! 👏 #WNBADraft https://t.co/2fcKur4t3t,espn
94,1513658771913990147,"The second pick of the 2022 #WNBADraft is NaLyssa Smith 👏 

@BaylorWBB ➡️ @IndianaFever https://t.co/Na7oulIjSj",espn
95,1513656596378886145,"With the first pick of the 2022 #WNBADraft, the @AtlantaDream select @KentuckyWBB's Rhyne Howard 👏 https://t.co/ns6nKWg1tU",espn
96,1513605550235426823,RT @ESPNFC: Play was stopped during Augsburg vs. Mainz 05 so Moussa Niakhaté could have a moment to break his Ramadan fast just after sunse…,espn
97,1513597211963133955,"""He just might be the best player in the 2022 NFL draft.""

Notre Dame safety Kyle Hamilton could be special at the next level  🙌 https://t.co/G8cxSKTK4D",espn
98,1513589711520079879,Ryan Day shared his thoughts on the legacy Dwayne Haskins left behind: https://t.co/djnSKPboKh,espn
99,1513576003540590592,"RT @wojespn: The Lakers have dismissed coach Frank Vogel, sources tell @ramonashelburne and me.",espn
100,1513562997414842372,"When news of Jerry Sandusky's crimes broke, the world thought he was the first sexual predator Penn State football and Joe Paterno had faced.

This is a story of the predator who came before.

Content warning: Contains accounts of sexual assault and murder https://t.co/dfxbQkqPby",espn
101,1513554973287751681,"Was Frank Vogel part of the problem for the Lakers? 

Join @PabloTorre, @Foxworth24 and @edsbs as they discuss the Lakers, Ben Simmons' return, Tiger Woods' performance at the Masters and more on @debatable ⬇️ 
https://t.co/o0aG8CkHWY",espn
102,1513531666337349634,Who will be the first pick of the 2022 #WNBAdraft? 👀 https://t.co/CWf2EtRfEA,espn
103,1513527363165986821,"""Well depending on how hard it's hit. If it's hit hard he's probably not gonna go home. ... Here it is!""

This mic'd up moment with Kiké Hernandez was awesome 👏 https://t.co/M1osm0BDgD",espn
104,1513505800165236742,"RT @pinepaula: Before Jerry Sandusky, there was Todd Hodne. Before the serial sexual predator who ended Paterno's career, there was the ser…",espn
105,1513497938126905346,"The future of the WNBA will be announced tonight 🤩 

Watch the #WNBADraft at 7 PM ET on ESPN! https://t.co/K8VPCzB24i",espn
106,1513376102282108928,"Breaking: Frank Vogel has coached his final game for the Lakers, a decision that’s expected to be shared with him as soon as Monday, sources tell @wojespn. https://t.co/sTzPvnthg0",espn
107,1513357109819179009,"RT @wojespn: There’s initial optimism that Dallas star Luka Doncic hasn’t suffered a significant injury, source tells ESPN. Team is calling…",espn
108,1513336950895259651,.@JeffPassan comin' in hot 🌶 https://t.co/KuXqwXeJAT,espn
109,1513324110037893124,"“Once you win, there’s nothing else to do but to win again.”
 
Derek Jeter is pulling back the curtain in “The Captain,” a multi-part documentary event coming in July to ESPN and @ESPNPlus. https://t.co/DjvAUg8B6A",espn
110,1513312510241349638,Roger Clemens had a unique perspective on both sides of the Red Sox-Yankees rivalry 😅 https://t.co/mpQtfM4eyR,espn
111,1513307695545212928,The NBA Play-In Tournament is set 🍿 https://t.co/YFa4tMuGnl,espn
112,1513305283484921857,"Big Papi on his relationship with A-Rod 😂

""Now I hate him more than when I was away from him because now I gotta put up with him every day."" https://t.co/Y8sONVkxF9",espn
113,1513301667302813696,"Big Papi joins the KayRodCast to talk Red Sox-Yankees with A-Rod and Michael Kay 🍿 

📺: ESPN2 https://t.co/6uuCgQvHrB",espn
114,1513292837940391941,"RT @ESPNPlus: $𝟖,𝟒𝟑𝟔,𝟎𝟎𝟎

The total first-place earnings Scottie Scheffler has won in the last 57 DAYS 💰 https://t.co/pZluOMVG2S",espn
115,1513290435992735744,"TIME FOR THE GREEN JACKET 👏

Scottie Scheffler's historic run continues with a win at #themasters https://t.co/0In3LIOj9j",espn
116,1513276838679756803,"RT @ESPNPlus: Rory McIlroy matches the lowest final-round score in Masters history with a 64 👏
 
⛳️ 1 eagle 
⛳️ 6 birdies
⛳️ 8-under for th…",espn
117,1513274347166724098,"ANOTHER BIRDIE FOR RORY 😱

He finishes the day 8-under par! https://t.co/tFTkEkJEpN",espn
118,1513257151224897538,"An EAGLE for Rory McIlroy on No. 13 🦅

What a run! #themasters https://t.co/C5CKQdNi1t",espn
119,1513244488336039944,"RT @ESPNPR: Sunday, ESPN’s KayRod Cast with @AROD &amp; @RealMichaelKay debuts at 7p ET on ESPN2

Special guests on deck:
⚾️ @davidortiz
⚾️️@ro…",espn
120,1513239683676839936,"WHAT A SHOT 😱

Scottie Scheffler with a huge birdie on 3! #themasters https://t.co/4Jqy0cFBhj",espn
121,1513236478196785153,"RT @ESPNPlus: Back-to-back birdies for Cameron Smith to open his final round 😤

He's within one stroke of the leader, Scottie Scheffler. ht…",espn
122,1513231324248690693,"Less than 14 months after the car accident that nearly cost him his leg, Tiger Woods came to #TheMasters and played 72 holes.

Incredible 👏 https://t.co/NiGkyxKwVp",espn
123,1513230533312098316,"Hoop Streams is live ahead of Pacers-Nets on ESPN 📺

@SkubieMageza, @Arda and @Phil_Sports lead us into the final day of the NBA regular season ⤵️ https://t.co/Cx8QuL5Ils",espn
124,1513224216849563660,"History for Joel Embiid 👏

He's the first center to win the NBA scoring title since Shaq in 1999-2000! https://t.co/iDKsjXr9WW",espn
125,1513219843910111233,"RT @ESPNPlus: Tiger with a masterful putt on 14 👏

#themasters https://t.co/4oRroKYR5M",espn
126,1513214394888564743,"RT @ESPNFC: CHARLOTTE FC OPEN THE SCORING AGAINST ATLANTA UNITED FROM AN OLIMPICO 😳

What a way to start the match. https://t.co/lHwTZEessr",espn
127,1513209888394125314,"On Saturday, Noah Syndergaard wore No. 34 for the Angels.

He is the first Angel to wear that number since Nick Adenhart, who was tragically killed by a drunk driver 13 years ago to the day.

Syndergaard: ""I felt like an angel was by my side tonight."" ❤️ https://t.co/Uao1RlkiYI",espn
128,1513204988390084619,"Backyard Baseball: Sunday Night Baseball edition 😍

📺 @RedSox-@Yankees 7 PM ET on ESPN https://t.co/jDaWtY6vN4",espn
129,1513179916048736256,"33 years ago, Ken Griffey Jr. hit the first of his 630 career home runs 👏 https://t.co/4m4rllzkj8",espn
130,1513169641673211907,"17 years ago today, Tiger Woods produced one of the most iconic golf shots of all time. #themasters https://t.co/ahuyHIBJPA",espn
131,1513146732749676547,"Who will be the first pick in the WNBA draft? 

Find out Monday at 7 PM ET on ESPN 🍿 https://t.co/EBwLH7USnc",espn
132,1513017399590592513,RT @espnmma: Sterling by decision! 👑 #UFC273 https://t.co/RGPURKEvvw,espn
133,1513016983171657733,When you come back to defend your belt 😁 @funkmasterMMA https://t.co/ISUY6CgpAp,espn
134,1513009360859017219,".@TheRock knows an incredible fight when he sees it 💪 @espnmma 

STREAM #UFC273 NOW ➡️ https://t.co/c7zvHVvUFO https://t.co/jArjOlQ3Ry",espn
135,1513004854637215744,"KHAMZAT CHIMAEV WINS BY UNANIMOUS DECISION 🙌 

STREAM #UFC273 NOW ➡️ https://t.co/c7zvHVvUFO https://t.co/RKQBR03SCh",espn
136,1512998031544750084,"Khamzat was RUNNING to the Octagon 🏃‍♂️ 

STREAM #UFC273 NOW ▶️ https://t.co/c7zvHVvUFO https://t.co/fHnJkGV6RU",espn
137,1512986850226425856,"THE PIONEERS WIN IT!

@DU_Hockey wins its first men's national championship since 2017 🏆👏 https://t.co/4uorw5WDYS",espn
138,1512980691042119688,"Vinc Pichel might have the best mustache in sports right now 👀 @espnmma 

STREAM #UFC273 NOW ➡️ https://t.co/c7zvHVvUFO https://t.co/ccp0CwDKdL",espn
139,1512974726586589187,"The champ is back to defend his 👑

STREAM #UFC273 NOW ▶️ https://t.co/c7zvHVvUFO https://t.co/xeryRDTQoA",espn
140,1512972874755231747,The @MapleLeafs and @NYRangers have both punched their tickets to the #StanleyCup Playoffs 🎟️ https://t.co/kDfoMXpnAW,espn
141,1512957664006922241,"RT @espnmma: Team @KChimaev in the 🏠 

Stream #UFC273 on @ESPNPlus 🔜 https://t.co/Lvgzb6knqr https://t.co/qrAd0xfsIP",espn
142,1512954057849073669,RT @espnmma: MICHAEL MALOTT FOLDED MICKEY GALL 😳 #UFC273 https://t.co/Qv4pv4wenY,espn
143,1512939668928667652,"RT @ESPNPlus: Tournament leader 👏 

What a way to end the day, Scottie Scheffler ⛳ 

#themasters https://t.co/PAfEhHafN0",espn
144,1512934946591154183,"The Sooners are tied for the longest win streak to open a season in Division I history‼️ #ThatsaW 

📸 @OU_Softball https://t.co/3ysYTj1rN9",espn
145,1512928351966609412,"A CHAMP WILL BE CROWNED TONIGHT 👑

@DU_Hockey-@MinnStMHockey 

📺: 8 PM ET on ESPN2 https://t.co/6icBv9Di7A",espn
146,1512913337222406150,Washington grabs its fourth road win in a row 😤 @Capitals https://t.co/0iYL0x25Mw,espn
147,1512908623810371584,Only two days away from the WNBA draft 👀🏀 https://t.co/aehpahqwI8,espn
148,1512898280665006081,Power will be put on display tonight at #UFC273 🔜 https://t.co/c7zvHVvUFO https://t.co/fLLRcTLgJa,espn
149,1512897160005697543,"RT @ESPNPlus: Scottie can't be stopped 👏

He's 11 under par‼️

#themasters https://t.co/eyI7o2aUYt",espn
150,1512891954467590146,RT @ESPNPlus: Ovi with a clapper to tie it‼️ https://t.co/pFYCHeMe0p,espn
151,1512883857682571264,"RT @ESPNPlus: Birdie on 12 ⛳️

Tiger is finding his rhythm 🐅

#themasters https://t.co/oq3c0Ngr3E",espn
152,1512880534552252419,"""Every game Sidney Crosby has to trace the McDonald 'M' with his puck.""

@emilymkaplan on the @penguins' superstitions 🔮 https://t.co/WiWxrjTTpT",espn
153,1512880385373397000,"Back-to-back birdies 👀

Scottie Scheffler holds a six-shot lead‼️

Watch #themasters on ESPN+ ➡️ https://t.co/O2RHoZCB6V https://t.co/onX0Db1yhz",espn
154,1512877686972112898,RT @ESPNPlus: A LASER to the top shelf 😱 https://t.co/OBtINHZTRm,espn
155,1512875140929007616,The @penguins and @Capitals wasted no time 😤 https://t.co/HqwdRJilQv,espn
156,1512869288813764612,"Alex Ovechkin and Sidney Crosby continue the rivalry NOW 🥶

📺: ABC | @ESPNPlus https://t.co/YDAsOsGBr1",espn
157,1512858855952334851,"RT @ESPNPlus: ""Millimeters from an eagle!""

Tiger makes birdie on 2! https://t.co/RyvNHAzwwU",espn
158,1512840710780772352,"Moving Day ⛳️

Tiger Woods is teeing off in Round 3 🐅

Watch #themasters on ESPN+ ➡️ https://t.co/L8qrLe305T https://t.co/F1uvGDVRKw",espn
159,1512839267915083778,"Jamal Crawford dropped 51 points off the bench three years ago today, just one shy of his career high 👏

@JCrossover https://t.co/oJa6IDvhk3",espn
160,1512818848944242694,"Dwayne Haskins was killed Saturday morning when he got hit by a vehicle. He was 24.

More: https://t.co/r4TppHrjbx",espn
161,1512809922295209989,"Dwayne Haskins, an Ohio State standout and NFL QB, died Saturday morning in a car accident in South Florida, agent Cedric Saunders told @AdamSchefter. https://t.co/9kWEcEDafQ",espn
162,1512807651511574535,"Two title fights and an epic welterweight clash headline a stacked #UFC273 card 💥

Stream tonight on @ESPNPlus 🔜 https://t.co/c7zvHVvUFO https://t.co/4EfToCLR7s",espn
163,1512635605636820993,"Benches cleared during the Mets-Nationals game Friday night after Mets shortstop Francisco Lindor was hit in the batting helmet with a pitch, the second such incident in the season's first two days. https://t.co/Zi96umulZs",espn
164,1512621919123623944,RT @JeffPassan: X-rays on Francisco Lindor's jaw were negative and he passed concussion testing after being hit on the C-flap with an 88-mp…,espn
165,1512610632784351233,RT @ESPNPlus: History for the @FlaPanthers‼️ https://t.co/GbJLCLcrBN,espn
166,1512608938730336257,Kyle Palmieri nets the GAME-WINNER at the end of regulation 😮 @NYIslanders https://t.co/Jwpxb8Uy5W,espn
167,1512577489729732608,"Today, Rachel Balkovec became the first woman to manage a minor league affiliate of an MLB team 👏

@MerrillLiz has the full story: https://t.co/SLXwx5hvih https://t.co/piLLreRM7v",espn
168,1512551854659547141,RT @ESPNPlus: Birdie on 14 for @TigerWoods 💪 #themasters https://t.co/AxKBK516J7,espn
169,1512546709510914049,RT @ESPNPlus: JAVY BÁEZ WALKS IT OFF IN HIS TIGERS DEBUT https://t.co/e2RwqydOWl,espn
170,1512532863673057282,"Beautiful shot!

Tiger sets up a birdie on 8 😍

#TheMasters is on @ESPNPlus ➡️ https://t.co/3CFgyOCyuo https://t.co/JAZZF97BPK",espn
171,1512530102407598084,"The main event is ready 🙌

Stream #UFC273 tomorrow night on @ESPNPlus 🔜https://t.co/c7zvHVvUFO https://t.co/WscSGxlM4m",espn
172,1512524975420452864,"RT @SportsCenter: The shot Tiger needed 💪 

Watch #TheMasters on @espn and @ESPNPlus ➡️ https://t.co/eG1lL0S2uZ https://t.co/JvyDeY30O8",espn
173,1512516808699486214,A beauty from @bubbawatson through the pines‼️ #themasters https://t.co/CROc2QLOl6,espn
